cell_id,workload,iv_ms,duration_s,replicate,n_pairs,window,hop,hop_ratio,n_windows,apf_mean,apf_std,cv_workingset,f1_phase,cepstral_peak_idx,ceps_peak_snr_db,stat_pass_frac,coverage_ratio,traj_sha256,status
0729046a8e79,sandbox_ransom_batched,500,120,1,181,16,16,1.0,11,0.007859561983393042,0.0019668133605540853,,,161,7.563569148784356,0.9090909090909091,0.4,9b6e35de67f103a0,ok
0729046a8e79,sandbox_ransom_batched,500,120,1,181,32,8,0.25,19,0.007859561983393042,0.0019668133605540853,,,161,7.563569148784356,1.0,0.8,9b6e35de67f103a0,ok
0729046a8e79,sandbox_ransom_batched,500,120,1,181,32,16,0.5,10,0.007859561983393042,0.0019668133605540853,,,161,7.563569148784356,1.0,0.8,9b6e35de67f103a0,ok
0729046a8e79,sandbox_ransom_batched,500,120,1,181,32,32,1.0,5,0.007859561983393042,0.0019668133605540853,,,161,7.563569148784356,1.0,0.8,9b6e35de67f103a0,ok
0729046a8e79,sandbox_ransom_batched,500,120,1,181,64,16,0.25,8,0.007859561983393042,0.0019668133605540853,,,161,7.563569148784356,1.0,1.6,9b6e35de67f103a0,ok
0729046a8e79,sandbox_ransom_batched,500,120,1,181,64,32,0.5,4,0.007859561983393042,0.0019668133605540853,,,161,7.563569148784356,1.0,1.6,9b6e35de67f103a0,ok
0729046a8e79,sandbox_ransom_batched,500,120,1,181,64,64,1.0,2,0.007859561983393042,0.0019668133605540853,,,161,7.563569148784356,1.0,1.6,9b6e35de67f103a0,ok
089a790420f9,sandbox_ransom_seq,500,300,2,85,8,2,0.25,39,0.3226388370289522,0.11087657920241457,,,83,6.312573761913873,0.9743589743589743,0.2,0a1b271ba5668922,ok
089a790420f9,sandbox_ransom_seq,500,300,2,85,8,4,0.5,20,0.3226388370289522,0.11087657920241457,,,83,6.312573761913873,0.95,0.2,0a1b271ba5668922,ok
089a790420f9,sandbox_ransom_seq,500,300,2,85,8,8,1.0,10,0.3226388370289522,0.11087657920241457,,,83,6.312573761913873,0.9,0.2,0a1b271ba5668922,ok
089a790420f9,sandbox_ransom_seq,500,300,2,85,16,4,0.25,18,0.3226388370289522,0.11087657920241457,,,83,6.312573761913873,1.0,0.4,0a1b271ba5668922,ok
089a790420f9,sandbox_ransom_seq,500,300,2,85,16,8,0.5,9,0.3226388370289522,0.11087657920241457,,,83,6.312573761913873,1.0,0.4,0a1b271ba5668922,ok
089a790420f9,sandbox_ransom_seq,500,300,2,85,16,16,1.0,5,0.3226388370289522,0.11087657920241457,,,83,6.312573761913873,1.0,0.4,0a1b271ba5668922,ok
089a790420f9,sandbox_ransom_seq,500,300,2,85,32,8,0.25,7,0.3226388370289522,0.11087657920241457,,,83,6.312573761913873,1.0,0.8,0a1b271ba5668922,ok
089a790420f9,sandbox_ransom_seq,500,300,2,85,32,16,0.5,4,0.3226388370289522,0.11087657920241457,,,83,6.312573761913873,1.0,0.8,0a1b271ba5668922,ok
089a790420f9,sandbox_ransom_seq,500,300,2,85,32,32,1.0,2,0.3226388370289522,0.11087657920241457,,,83,6.312573761913873,1.0,0.8,0a1b271ba5668922,ok
089a790420f9,sandbox_ransom_seq,500,300,2,85,64,16,0.25,2,0.3226388370289522,0.11087657920241457,,,83,6.312573761913873,1.0,1.6,0a1b271ba5668922,ok
089a790420f9,sandbox_ransom_seq,500,300,2,85,64,32,0.5,1,0.3226388370289522,0.11087657920241457,,,83,6.312573761913873,1.0,1.6,0a1b271ba5668922,ok
089a790420f9,sandbox_ransom_seq,500,300,2,85,64,64,1.0,1,0.3226388370289522,0.11087657920241457,,,83,6.312573761913873,1.0,1.6,0a1b271ba5668922,ok
0d0052625cf2,app_hashtable_intensive_v2,500,120,1,196,8,2,0.25,95,0.15651072288046078,0.11543816722322713,0.7394623312867883,,192,10.943445188780757,1.0,0.13333333333333333,331a193121ce57fb,ok
0d0052625cf2,app_hashtable_intensive_v2,500,120,1,196,8,4,0.5,48,0.15651072288046078,0.11543816722322713,0.7394623312867883,,192,10.943445188780757,1.0,0.13333333333333333,331a193121ce57fb,ok
