cell_id,workload,iv_ms,duration_s,replicate,n_pairs,window,hop,hop_ratio,n_windows,apf_mean,apf_std,cv_workingset,f1_phase,cepstral_peak_idx,ceps_peak_snr_db,stat_pass_frac,coverage_ratio,traj_sha256,status
3fe1ad0dfc55,sandbox_ransom_batched,500,600,2,973,16,8,0.5,120,0.007839591015524634,0.0009752335310910929,,,939,9.158444794898319,0.9916666666666667,0.4,416fa7e1418894ab,ok
3fe1ad0dfc55,sandbox_ransom_batched,500,600,2,973,16,16,1.0,60,0.007839591015524634,0.0009752335310910929,,,939,9.158444794898319,0.9833333333333333,0.4,416fa7e1418894ab,ok
3fe1ad0dfc55,sandbox_ransom_batched,500,600,2,973,32,8,0.25,118,0.007839591015524634,0.0009752335310910929,,,939,9.158444794898319,0.9915254237288136,0.8,416fa7e1418894ab,ok
3fe1ad0dfc55,sandbox_ransom_batched,500,600,2,973,32,16,0.5,59,0.007839591015524634,0.0009752335310910929,,,939,9.158444794898319,0.9830508474576272,0.8,416fa7e1418894ab,ok
3fe1ad0dfc55,sandbox_ransom_batched,500,600,2,973,32,32,1.0,30,0.007839591015524634,0.0009752335310910929,,,939,9.158444794898319,0.9666666666666667,0.8,416fa7e1418894ab,ok
3fe1ad0dfc55,sandbox_ransom_batched,500,600,2,973,64,16,0.25,57,0.007839591015524634,0.0009752335310910929,,,939,9.158444794898319,1.0,1.6,416fa7e1418894ab,ok
3fe1ad0dfc55,sandbox_ransom_batched,500,600,2,973,64,32,0.5,29,0.007839591015524634,0.0009752335310910929,,,939,9.158444794898319,1.0,1.6,416fa7e1418894ab,ok
3fe1ad0dfc55,sandbox_ransom_batched,500,600,2,973,64,64,1.0,15,0.007839591015524634,0.0009752335310910929,,,939,9.158444794898319,1.0,1.6,416fa7e1418894ab,ok
5a4504b81972,sandbox_ransom_batched,500,600,1,760,8,2,0.25,377,0.0077819422671669405,0.0012356207217075774,,,749,9.0406245493578,0.9840848806366048,0.2,5bec653dea90877f,ok
5a4504b81972,sandbox_ransom_batched,500,600,1,760,8,4,0.5,189,0.0077819422671669405,0.0012356207217075774,,,749,9.0406245493578,0.9788359788359788,0.2,5bec653dea90877f,ok
5a4504b81972,sandbox_ransom_batched,500,600,1,760,8,8,1.0,95,0.0077819422671669405,0.0012356207217075774,,,749,9.0406245493578,0.9789473684210527,0.2,5bec653dea90877f,ok
5a4504b81972,sandbox_ransom_batched,500,600,1,760,16,4,0.25,187,0.0077819422671669405,0.0012356207217075774,,,749,9.0406245493578,0.9946524064171123,0.4,5bec653dea90877f,ok
5a4504b81972,sandbox_ransom_batched,500,600,1,760,16,8,0.5,94,0.0077819422671669405,0.0012356207217075774,,,749,9.0406245493578,0.9893617021276596,0.4,5bec653dea90877f,ok
5a4504b81972,sandbox_ransom_batched,500,600,1,760,16,16,1.0,47,0.0077819422671669405,0.0012356207217075774,,,749,9.0406245493578,0.9787234042553191,0.4,5bec653dea90877f,ok
5a4504b81972,sandbox_ransom_batched,500,600,1,760,32,8,0.25,92,0.0077819422671669405,0.0012356207217075774,,,749,9.0406245493578,0.9891304347826086,0.8,5bec653dea90877f,ok
5a4504b81972,sandbox_ransom_batched,500,600,1,760,32,16,0.5,46,0.0077819422671669405,0.0012356207217075774,,,749,9.0406245493578,0.9782608695652174,0.8,5bec653dea90877f,ok
5a4504b81972,sandbox_ransom_batched,500,600,1,760,32,32,1.0,23,0.0077819422671669405,0.0012356207217075774,,,749,9.0406245493578,0.9565217391304348,0.8,5bec653dea90877f,ok
5a4504b81972,sandbox_ransom_batched,500,600,1,760,64,16,0.25,44,0.0077819422671669405,0.0012356207217075774,,,749,9.0406245493578,1.0,1.6,5bec653dea90877f,ok
5a4504b81972,sandbox_ransom_batched,500,600,1,760,64,32,0.5,22,0.0077819422671669405,0.0012356207217075774,,,749,9.0406245493578,1.0,1.6,5bec653dea90877f,ok
5a4504b81972,sandbox_ransom_batched,500,600,1,760,64,64,1.0,11,0.0077819422671669405,0.0012356207217075774,,,749,9.0406245493578,1.0,1.6,5bec653dea90877f,ok
6a5b7afb2a58,mem_pagefault_density_v2,500,600,1,523,8,2,0.25,258,0.00493849395110092,0.007127913769498758,1.4447193976556316,,308,13.234230876671528,0.9961240310077519,0.13333333333333333,7947af7da423ca17,ok
6a5b7afb2a58,mem_pagefault_density_v2,500,600,1,523,8,4,0.5,129,0.00493849395110092,0.007127913769498758,1.4447193976556316,,308,13.234230876671528,0.9922480620155039,0.13333333333333333,7947af7da423ca17,ok
6a5b7afb2a58,mem_pagefault_density_v2,500,600,1,523,8,8,1.0,65,0.00493849395110092,0.007127913769498758,1.4447193976556316,,308,13.234230876671528,0.9846153846153847,0.13333333333333333,7947af7da423ca17,ok
6a5b7afb2a58,mem_pagefault_density_v2,500,600,1,523,16,4,0.25,127,0.00493849395110092,0.007127913769498758,1.4447193976556316,,308,13.234230876671528,0.9921259842519685,0.26666666666666666,7947af7da423ca17,ok
6a5b7afb2a58,mem_pagefault_density_v2,500,600,1,523,16,8,0.5,64,0.00493849395110092,0.007127913769498758,1.4447193976556316,,308,13.234230876671528,0.984375,0.26666666666666666,7947af7da423ca17,ok
6a5b7afb2a58,mem_pagefault_density_v2,500,600,1,523,16,16,1.0,32,0.00493849395110092,0.007127913769498758,1.4447193976556316,,308,13.234230876671528,0.96875,0.26666666666666666,7947af7da423ca17,ok
6a5b7afb2a58,mem_pagefault_density_v2,500,600,1,523,32,8,0.25,62,0.00493849395110092,0.007127913769498758,1.4447193976556316,,308,13.234230876671528,1.0,0.5333333333333333,7947af7da423ca17,ok
6a5b7afb2a58,mem_pagefault_density_v2,500,600,1,523,32,16,0.5,31,0.00493849395110092,0.007127913769498758,1.4447193976556316,,308,13.234230876671528,1.0,0.5333333333333333,7947af7da423ca17,ok
6a5b7afb2a58,mem_pagefault_density_v2,500,600,1,523,32,32,1.0,16,0.00493849395110092,0.007127913769498758,1.4447193976556316,,308,13.234230876671528,1.0,0.5333333333333333,7947af7da423ca17,ok
6a5b7afb2a58,mem_pagefault_density_v2,500,600,1,523,64,16,0.25,29,0.00493849395110092,0.007127913769498758,1.4447193976556316,,308,13.234230876671528,1.0,1.0666666666666667,7947af7da423ca17,ok
6a5b7afb2a58,mem_pagefault_density_v2,500,600,1,523,64,32,0.5,15,0.00493849395110092,0.007127913769498758,1.4447193976556316,,308,13.234230876671528,1.0,1.0666666666666667,7947af7da423ca17,ok
6a5b7afb2a58,mem_pagefault_density_v2,500,600,1,523,64,64,1.0,8,0.00493849395110092,0.007127913769498758,1.4447193976556316,,308,13.234230876671528,1.0,1.0666666666666667,7947af7da423ca17,ok
74a9731924aa,mem_pagefault_density_v2,500,600,2,971,8,2,0.25,482,0.004580041038756758,0.005638722937154586,1.2317856322470797,,961,11.419619824141424,0.9979253112033195,0.13333333333333333,d047aac592f23f9a,ok
74a9731924aa,mem_pagefault_density_v2,500,600,2,971,8,4,0.5,241,0.004580041038756758,0.005638722937154586,1.2317856322470797,,961,11.419619824141424,0.995850622406639,0.13333333333333333,d047aac592f23f9a,ok
74a9731924aa,mem_pagefault_density_v2,500,600,2,971,8,8,1.0,121,0.004580041038756758,0.005638722937154586,1.2317856322470797,,961,11.419619824141424,0.9917355371900827,0.13333333333333333,d047aac592f23f9a,ok
74a9731924aa,mem_pagefault_density_v2,500,600,2,971,16,4,0.25,239,0.004580041038756758,0.005638722937154586,1.2317856322470797,,961,11.419619824141424,0.99581589958159,0.26666666666666666,d047aac592f23f9a,ok
74a9731924aa,mem_pagefault_density_v2,500,600,2,971,16,8,0.5,120,0.004580041038756758,0.005638722937154586,1.2317856322470797,,961,11.419619824141424,0.9916666666666667,0.26666666666666666,d047aac592f23f9a,ok
74a9731924aa,mem_pagefault_density_v2,500,600,2,971,16,16,1.0,60,0.004580041038756758,0.005638722937154586,1.2317856322470797,,961,11.419619824141424,0.9833333333333333,0.26666666666666666,d047aac592f23f9a,ok
74a9731924aa,mem_pagefault_density_v2,500,600,2,971,32,8,0.25,118,0.004580041038756758,0.005638722937154586,1.2317856322470797,,961,11.419619824141424,0.9915254237288136,0.5333333333333333,d047aac592f23f9a,ok
74a9731924aa,mem_pagefault_density_v2,500,600,2,971,32,16,0.5,59,0.004580041038756758,0.005638722937154586,1.2317856322470797,,961,11.419619824141424,0.9830508474576272,0.5333333333333333,d047aac592f23f9a,ok
74a9731924aa,mem_pagefault_density_v2,500,600,2,971,32,32,1.0,30,0.004580041038756758,0.005638722937154586,1.2317856322470797,,961,11.419619824141424,0.9666666666666667,0.5333333333333333,d047aac592f23f9a,ok
74a9731924aa,mem_pagefault_density_v2,500,600,2,971,64,16,0.25,57,0.004580041038756758,0.005638722937154586,1.2317856322470797,,961,11.419619824141424,1.0,1.0666666666666667,d047aac592f23f9a,ok
74a9731924aa,mem_pagefault_density_v2,500,600,2,971,64,32,0.5,29,0.004580041038756758,0.005638722937154586,1.2317856322470797,,961,11.419619824141424,1.0,1.0666666666666667,d047aac592f23f9a,ok
74a9731924aa,mem_pagefault_density_v2,500,600,2,971,64,64,1.0,15,0.004580041038756758,0.005638722937154586,1.2317856322470797,,961,11.419619824141424,1.0,1.0666666666666667,d047aac592f23f9a,ok
76369559b38d,sandbox_ransom_selective,500,600,2,63,8,2,0.25,28,0.34563736688523067,0.14008719629951435,,,61,8.077171009263992,0.9642857142857143,0.2,fab57a8989283bf6,ok
76369559b38d,sandbox_ransom_selective,500,600,2,63,8,4,0.5,14,0.34563736688523067,0.14008719629951435,,,61,8.077171009263992,1.0,0.2,fab57a8989283bf6,ok
76369559b38d,sandbox_ransom_selective,500,600,2,63,8,8,1.0,7,0.34563736688523067,0.14008719629951435,,,61,8.077171009263992,1.0,0.2,fab57a8989283bf6,ok
76369559b38d,sandbox_ransom_selective,500,600,2,63,16,4,0.25,12,0.34563736688523067,0.14008719629951435,,,61,8.077171009263992,1.0,0.4,fab57a8989283bf6,ok
76369559b38d,sandbox_ransom_selective,500,600,2,63,16,8,0.5,6,0.34563736688523067,0.14008719629951435,,,61,8.077171009263992,1.0,0.4,fab57a8989283bf6,ok
76369559b38d,sandbox_ransom_selective,500,600,2,63,16,16,1.0,3,0.34563736688523067,0.14008719629951435,,,61,8.077171009263992,1.0,0.4,fab57a8989283bf6,ok
76369559b38d,sandbox_ransom_selective,500,600,2,63,32,8,0.25,4,0.34563736688523067,0.14008719629951435,,,61,8.077171009263992,1.0,0.8,fab57a8989283bf6,ok
76369559b38d,sandbox_ransom_selective,500,600,2,63,32,16,0.5,2,0.34563736688523067,0.14008719629951435,,,61,8.077171009263992,1.0,0.8,fab57a8989283bf6,ok
76369559b38d,sandbox_ransom_selective,500,600,2,63,32,32,1.0,1,0.34563736688523067,0.14008719629951435,,,61,8.077171009263992,1.0,0.8,fab57a8989283bf6,ok
76369559b38d,sandbox_ransom_selective,500,600,2,63,64,16,0.25,0,,,,,,,,1.6,fab57a8989283bf6,skip:short
76369559b38d,sandbox_ransom_selective,500,600,2,63,64,32,0.5,0,,,,,,,,1.6,fab57a8989283bf6,skip:short
76369559b38d,sandbox_ransom_selective,500,600,2,63,64,64,1.0,0,,,,,,,,1.6,fab57a8989283bf6,skip:short
7be0b19b1574,sandbox_ransom_slowburn,500,600,1,937,8,2,0.25,465,0.0016411137046528981,0.010483695951568164,,,933,20.124577139676227,0.9956989247311828,0.2,4128cd22c164b81d,ok
7be0b19b1574,sandbox_ransom_slowburn,500,600,1,937,8,4,0.5,233,0.0016411137046528981,0.010483695951568164,,,933,20.124577139676227,0.9914163090128756,0.2,4128cd22c164b81d,ok
7be0b19b1574,sandbox_ransom_slowburn,500,600,1,937,8,8,1.0,117,0.0016411137046528981,0.010483695951568164,,,933,20.124577139676227,0.9829059829059829,0.2,4128cd22c164b81d,ok
7be0b19b1574,sandbox_ransom_slowburn,500,600,1,937,16,4,0.25,231,0.0016411137046528981,0.010483695951568164,,,933,20.124577139676227,0.9913419913419913,0.4,4128cd22c164b81d,ok
7be0b19b1574,sandbox_ransom_slowburn,500,600,1,937,16,8,0.5,116,0.0016411137046528981,0.010483695951568164,,,933,20.124577139676227,0.9827586206896551,0.4,4128cd22c164b81d,ok
7be0b19b1574,sandbox_ransom_slowburn,500,600,1,937,16,16,1.0,58,0.0016411137046528981,0.010483695951568164,,,933,20.124577139676227,0.9827586206896551,0.4,4128cd22c164b81d,ok
7be0b19b1574,sandbox_ransom_slowburn,500,600,1,937,32,8,0.25,114,0.0016411137046528981,0.010483695951568164,,,933,20.124577139676227,1.0,0.8,4128cd22c164b81d,ok
7be0b19b1574,sandbox_ransom_slowburn,500,600,1,937,32,16,0.5,57,0.0016411137046528981,0.010483695951568164,,,933,20.124577139676227,1.0,0.8,4128cd22c164b81d,ok
7be0b19b1574,sandbox_ransom_slowburn,500,600,1,937,32,32,1.0,29,0.0016411137046528981,0.010483695951568164,,,933,20.124577139676227,1.0,0.8,4128cd22c164b81d,ok
7be0b19b1574,sandbox_ransom_slowburn,500,600,1,937,64,16,0.25,55,0.0016411137046528981,0.010483695951568164,,,933,20.124577139676227,1.0,1.6,4128cd22c164b81d,ok
7be0b19b1574,sandbox_ransom_slowburn,500,600,1,937,64,32,0.5,28,0.0016411137046528981,0.010483695951568164,,,933,20.124577139676227,1.0,1.6,4128cd22c164b81d,ok
7be0b19b1574,sandbox_ransom_slowburn,500,600,1,937,64,64,1.0,14,0.0016411137046528981,0.010483695951568164,,,933,20.124577139676227,1.0,1.6,4128cd22c164b81d,ok
87c4d776940d,mem_mmap_traversal_v2,500,600,2,174,8,2,0.25,84,0.20334686630073634,0.05670701514394723,0.2796732161561135,,26,5.087005586707427,1.0,0.13333333333333333,86b043e90c6a042f,ok
87c4d776940d,mem_mmap_traversal_v2,500,600,2,174,8,4,0.5,42,0.20334686630073634,0.05670701514394723,0.2796732161561135,,26,5.087005586707427,1.0,0.13333333333333333,86b043e90c6a042f,ok
87c4d776940d,mem_mmap_traversal_v2,500,600,2,174,8,8,1.0,21,0.20334686630073634,0.05670701514394723,0.2796732161561135,,26,5.087005586707427,1.0,0.13333333333333333,86b043e90c6a042f,ok
87c4d776940d,mem_mmap_traversal_v2,500,600,2,174,16,4,0.25,40,0.20334686630073634,0.05670701514394723,0.2796732161561135,,26,5.087005586707427,1.0,0.26666666666666666,86b043e90c6a042f,ok
87c4d776940d,mem_mmap_traversal_v2,500,600,2,174,16,8,0.5,20,0.20334686630073634,0.05670701514394723,0.2796732161561135,,26,5.087005586707427,1.0,0.26666666666666666,86b043e90c6a042f,ok
87c4d776940d,mem_mmap_traversal_v2,500,600,2,174,16,16,1.0,10,0.20334686630073634,0.05670701514394723,0.2796732161561135,,26,5.087005586707427,1.0,0.26666666666666666,86b043e90c6a042f,ok
87c4d776940d,mem_mmap_traversal_v2,500,600,2,174,32,8,0.25,18,0.20334686630073634,0.05670701514394723,0.2796732161561135,,26,5.087005586707427,1.0,0.5333333333333333,86b043e90c6a042f,ok
87c4d776940d,mem_mmap_traversal_v2,500,600,2,174,32,16,0.5,9,0.20334686630073634,0.05670701514394723,0.2796732161561135,,26,5.087005586707427,1.0,0.5333333333333333,86b043e90c6a042f,ok
87c4d776940d,mem_mmap_traversal_v2,500,600,2,174,32,32,1.0,5,0.20334686630073634,0.05670701514394723,0.2796732161561135,,26,5.087005586707427,1.0,0.5333333333333333,86b043e90c6a042f,ok
87c4d776940d,mem_mmap_traversal_v2,500,600,2,174,64,16,0.25,7,0.20334686630073634,0.05670701514394723,0.2796732161561135,,26,5.087005586707427,1.0,1.0666666666666667,86b043e90c6a042f,ok
87c4d776940d,mem_mmap_traversal_v2,500,600,2,174,64,32,0.5,4,0.20334686630073634,0.05670701514394723,0.2796732161561135,,26,5.087005586707427,1.0,1.0666666666666667,86b043e90c6a042f,ok
87c4d776940d,mem_mmap_traversal_v2,500,600,2,174,64,64,1.0,2,0.20334686630073634,0.05670701514394723,0.2796732161561135,,26,5.087005586707427,1.0,1.0666666666666667,86b043e90c6a042f,ok
a1ea1335c44c,sandbox_ransom_selective,500,600,1,29,8,2,0.25,11,0.30467487203663796,0.15767251961983045,,,27,4.028393505583968,1.0,0.2,677f1ca657a18284,ok
a1ea1335c44c,sandbox_ransom_selective,500,600,1,29,8,4,0.5,6,0.30467487203663796,0.15767251961983045,,,27,4.028393505583968,1.0,0.2,677f1ca657a18284,ok
a1ea1335c44c,sandbox_ransom_selective,500,600,1,29,8,8,1.0,3,0.30467487203663796,0.15767251961983045,,,27,4.028393505583968,1.0,0.2,677f1ca657a18284,ok
a1ea1335c44c,sandbox_ransom_selective,500,600,1,29,16,4,0.25,4,0.30467487203663796,0.15767251961983045,,,27,4.028393505583968,1.0,0.4,677f1ca657a18284,ok
a1ea1335c44c,sandbox_ransom_selective,500,600,1,29,16,8,0.5,2,0.30467487203663796,0.15767251961983045,,,27,4.028393505583968,1.0,0.4,677f1ca657a18284,ok
a1ea1335c44c,sandbox_ransom_selective,500,600,1,29,16,16,1.0,1,0.30467487203663796,0.15767251961983045,,,27,4.028393505583968,1.0,0.4,677f1ca657a18284,ok
a1ea1335c44c,sandbox_ransom_selective,500,600,1,29,32,8,0.25,0,,,,,,,,0.8,677f1ca657a18284,skip:short
a1ea1335c44c,sandbox_ransom_selective,500,600,1,29,32,16,0.5,0,,,,,,,,0.8,677f1ca657a18284,skip:short
a1ea1335c44c,sandbox_ransom_selective,500,600,1,29,32,32,1.0,0,,,,,,,,0.8,677f1ca657a18284,skip:short
a1ea1335c44c,sandbox_ransom_selective,500,600,1,29,64,16,0.25,0,,,,,,,,1.6,677f1ca657a18284,skip:short
a1ea1335c44c,sandbox_ransom_selective,500,600,1,29,64,32,0.5,0,,,,,,,,1.6,677f1ca657a18284,skip:short
a1ea1335c44c,sandbox_ransom_selective,500,600,1,29,64,64,1.0,0,,,,,,,,1.6,677f1ca657a18284,skip:short
abb631ad584f,mem_mmap_traversal_v2,500,600,1,580,8,2,0.25,287,0.18082332611083984,0.07020577002917247,0.38859129588039787,,579,10.996878344887765,0.975609756097561,0.13333333333333333,744c67f2cb1b9292,ok
abb631ad584f,mem_mmap_traversal_v2,500,600,1,580,8,4,0.5,144,0.18082332611083984,0.07020577002917247,0.38859129588039787,,579,10.996878344887765,0.9722222222222222,0.13333333333333333,744c67f2cb1b9292,ok
abb631ad584f,mem_mmap_traversal_v2,500,600,1,580,8,8,1.0,72,0.18082332611083984,0.07020577002917247,0.38859129588039787,,579,10.996878344887765,0.9583333333333334,0.13333333333333333,744c67f2cb1b9292,ok
abb631ad584f,mem_mmap_traversal_v2,500,600,1,580,16,4,0.25,142,0.18082332611083984,0.07020577002917247,0.38859129588039787,,579,10.996878344887765,1.0,0.26666666666666666,744c67f2cb1b9292,ok
abb631ad584f,mem_mmap_traversal_v2,500,600,1,580,16,8,0.5,71,0.18082332611083984,0.07020577002917247,0.38859129588039787,,579,10.996878344887765,1.0,0.26666666666666666,744c67f2cb1b9292,ok
abb631ad584f,mem_mmap_traversal_v2,500,600,1,580,16,16,1.0,36,0.18082332611083984,0.07020577002917247,0.38859129588039787,,579,10.996878344887765,1.0,0.26666666666666666,744c67f2cb1b9292,ok
abb631ad584f,mem_mmap_traversal_v2,500,600,1,580,32,8,0.25,69,0.18082332611083984,0.07020577002917247,0.38859129588039787,,579,10.996878344887765,1.0,0.5333333333333333,744c67f2cb1b9292,ok
abb631ad584f,mem_mmap_traversal_v2,500,600,1,580,32,16,0.5,35,0.18082332611083984,0.07020577002917247,0.38859129588039787,,579,10.996878344887765,1.0,0.5333333333333333,744c67f2cb1b9292,ok
abb631ad584f,mem_mmap_traversal_v2,500,600,1,580,32,32,1.0,18,0.18082332611083984,0.07020577002917247,0.38859129588039787,,579,10.996878344887765,1.0,0.5333333333333333,744c67f2cb1b9292,ok
abb631ad584f,mem_mmap_traversal_v2,500,600,1,580,64,16,0.25,33,0.18082332611083984,0.07020577002917247,0.38859129588039787,,579,10.996878344887765,1.0,1.0666666666666667,744c67f2cb1b9292,ok
abb631ad584f,mem_mmap_traversal_v2,500,600,1,580,64,32,0.5,17,0.18082332611083984,0.07020577002917247,0.38859129588039787,,579,10.996878344887765,1.0,1.0666666666666667,744c67f2cb1b9292,ok
abb631ad584f,mem_mmap_traversal_v2,500,600,1,580,64,64,1.0,9,0.18082332611083984,0.07020577002917247,0.38859129588039787,,579,10.996878344887765,1.0,1.0666666666666667,744c67f2cb1b9292,ok
c329d0bc2777,sandbox_ransom_slowburn,500,600,2,944,8,2,0.25,469,0.0016389741735943293,0.010045030061495961,,,941,20.05321177206159,0.9936034115138592,0.2,4b2908dad79ad56d,ok
c329d0bc2777,sandbox_ransom_slowburn,500,600,2,944,8,4,0.5,235,0.0016389741735943293,0.010045030061495961,,,941,20.05321177206159,0.9914893617021276,0.2,4b2908dad79ad56d,ok
c329d0bc2777,sandbox_ransom_slowburn,500,600,2,944,8,8,1.0,118,0.0016389741735943293,0.010045030061495961,,,941,20.05321177206159,0.9830508474576272,0.2,4b2908dad79ad56d,ok
c329d0bc2777,sandbox_ransom_slowburn,500,600,2,944,16,4,0.25,233,0.0016389741735943293,0.010045030061495961,,,941,20.05321177206159,0.9914163090128756,0.4,4b2908dad79ad56d,ok
c329d0bc2777,sandbox_ransom_slowburn,500,600,2,944,16,8,0.5,117,0.0016389741735943293,0.010045030061495961,,,941,20.05321177206159,0.9829059829059829,0.4,4b2908dad79ad56d,ok
c329d0bc2777,sandbox_ransom_slowburn,500,600,2,944,16,16,1.0,59,0.0016389741735943293,0.010045030061495961,,,941,20.05321177206159,0.9661016949152542,0.4,4b2908dad79ad56d,ok
c329d0bc2777,sandbox_ransom_slowburn,500,600,2,944,32,8,0.25,115,0.0016389741735943293,0.010045030061495961,,,941,20.05321177206159,1.0,0.8,4b2908dad79ad56d,ok
c329d0bc2777,sandbox_ransom_slowburn,500,600,2,944,32,16,0.5,58,0.0016389741735943293,0.010045030061495961,,,941,20.05321177206159,1.0,0.8,4b2908dad79ad56d,ok
c329d0bc2777,sandbox_ransom_slowburn,500,600,2,944,32,32,1.0,29,0.0016389741735943293,0.010045030061495961,,,941,20.05321177206159,1.0,0.8,4b2908dad79ad56d,ok
c329d0bc2777,sandbox_ransom_slowburn,500,600,2,944,64,16,0.25,56,0.0016389741735943293,0.010045030061495961,,,941,20.05321177206159,1.0,1.6,4b2908dad79ad56d,ok
c329d0bc2777,sandbox_ransom_slowburn,500,600,2,944,64,32,0.5,28,0.0016389741735943293,0.010045030061495961,,,941,20.05321177206159,1.0,1.6,4b2908dad79ad56d,ok
c329d0bc2777,sandbox_ransom_slowburn,500,600,2,944,64,64,1.0,14,0.0016389741735943293,0.010045030061495961,,,941,20.05321177206159,1.0,1.6,4b2908dad79ad56d,ok
d91934cacea0,mem_workingset_sweep_v2,500,600,2,463,8,2,0.25,228,0.2505754507901087,0.006799323783328343,0.027164186913678945,,449,6.513213669666198,0.9824561403508771,0.13333333333333333,4fc685d20d07ef45,ok
d91934cacea0,mem_workingset_sweep_v2,500,600,2,463,8,4,0.5,114,0.2505754507901087,0.006799323783328343,0.027164186913678945,,449,6.513213669666198,0.9824561403508771,0.13333333333333333,4fc685d20d07ef45,ok
d91934cacea0,mem_workingset_sweep_v2,500,600,2,463,8,8,1.0,57,0.2505754507901087,0.006799323783328343,0.027164186913678945,,449,6.513213669666198,0.9824561403508771,0.13333333333333333,4fc685d20d07ef45,ok
d91934cacea0,mem_workingset_sweep_v2,500,600,2,463,16,4,0.25,112,0.2505754507901087,0.006799323783328343,0.027164186913678945,,449,6.513213669666198,0.9732142857142857,0.26666666666666666,4fc685d20d07ef45,ok
d91934cacea0,mem_workingset_sweep_v2,500,600,2,463,16,8,0.5,56,0.2505754507901087,0.006799323783328343,0.027164186913678945,,449,6.513213669666198,0.9821428571428571,0.26666666666666666,4fc685d20d07ef45,ok
d91934cacea0,mem_workingset_sweep_v2,500,600,2,463,16,16,1.0,28,0.2505754507901087,0.006799323783328343,0.027164186913678945,,449,6.513213669666198,0.9642857142857143,0.26666666666666666,4fc685d20d07ef45,ok
d91934cacea0,mem_workingset_sweep_v2,500,600,2,463,32,8,0.25,54,0.2505754507901087,0.006799323783328343,0.027164186913678945,,449,6.513213669666198,1.0,0.5333333333333333,4fc685d20d07ef45,ok
d91934cacea0,mem_workingset_sweep_v2,500,600,2,463,32,16,0.5,27,0.2505754507901087,0.006799323783328343,0.027164186913678945,,449,6.513213669666198,1.0,0.5333333333333333,4fc685d20d07ef45,ok
d91934cacea0,mem_workingset_sweep_v2,500,600,2,463,32,32,1.0,14,0.2505754507901087,0.006799323783328343,0.027164186913678945,,449,6.513213669666198,1.0,0.5333333333333333,4fc685d20d07ef45,ok
